SaleID,ProductID,ProductName,ProductCategory,EmployeeID,EmployeeName,VenderID,VenderName,CustomerID,CustomerName,SaleDate,SaleAmount,Quantity,Discount,PaymentMethod,PaymentMethodID
208,1049,Coffee Maker,Accessories,2005,Eve,3005,VenderF,4023,Lily,2023-07-27,1627.36,2,0.03,Bank Transfer,6002
209,1011,Webcam,Electronics,2005,Eve,3004,VenderE,4029,Hannah,2023-07-28,1436.2,4,0.04,Cash,6001
210,1022,Smart Light,Electronics,2005,Eve,3003,VenderD,4019,Henry,2023-07-29,539.64,2,0.18,Online Payment,6003
211,1017,Flash Drive,Electronics,2002,Bob,3004,VenderE,4002,Mike,2023-07-30,841.43,3,0.05,Cryptocurrency,6005
212,1061,Smart Glasses,Accessories,2003,Charlie,3003,VenderD,4031,Samuel,2023-07-31,1421.1,4,0.15,Online Payment,6003
213,1061,Smart Glasses,Electronics,2003,Charlie,3000,VenderA,4007,Olivia,2023-08-01,780.51,4,0.05,Cash,6001
214,1037,Laptop Stand,Electronics,2004,David,3002,VenderC,4050,Hazel,2023-08-02,408.59,3,0.14,Credit Card,6000
215,1066,Wireless Charger,Electronics,2005,Eve,3007,VenderH,4049,Lincoln,2023-08-03,1085.16,1,0.02,Gift Card,6006
216,1037,Laptop Stand,Electronics,2005,Eve,3006,VenderG,4046,Mila,2023-08-04,1474.78,2,0.04,Cash,6001
217,1066,Wireless Charger,Accessories,2003,Charlie,3006,VenderG,4022,Alexander,2023-08-05,709.54,2,0.08,Credit Card,6000
218,1060,Soundbar,Electronics,2005,Eve,3002,VenderC,4045,Ryan,2023-08-06,331.37,3,0.1,Cryptocurrency,6005
219,1000,Laptop,Accessories,2003,Charlie,3008,VenderI,4015,Charlotte,2023-08-07,1676.13,2,0.07,Bank Transfer,6002
220,1044,Alarm System,Accessories,2007,Grace,3005,VenderF,4034,Scarlett,2023-08-08,580.32,4,0.11,Cash,6001
221,1027,Smart Doorbell,Electronics,2007,Grace,3007,VenderH,4024,Emily,2023-08-09,1074.35,4,0.07,Credit Card,6000
222,1020,Projector,Accessories,2003,Charlie,3007,VenderH,4014,James,2023-08-10,1413.55,3,0.14,Cryptocurrency,6005
223,1012,Speaker,Accessories,2006,Frank,3002,VenderC,4050,Hazel,2023-08-11,702.44,4,0.1,Cash,6001
224,1026,Game Console,Accessories,2003,Charlie,3003,VenderD,4007,Olivia,2023-08-12,1332.41,1,0.14,Online Payment,6003
225,1006,Keyboard,Accessories,2001,Alice,3005,VenderF,4033,Owen,2023-08-13,973.45,2,0.09,Online Payment,6003
226,1021,Drone,Accessories,2001,Alice,3001,VenderB,4024,Emily,2023-08-14,1183.83,3,0.18,Cash,6001
227,1073,Water Filter,Accessories,2001,Alice,3006,VenderG,4048,Sofia,2023-08-15,1222.09,3,0.08,Cash,6001
228,1052,Wi-Fi Range Extender,Accessories,2001,Alice,3001,VenderB,4043,Mateo,2023-08-16,1665.89,2,0.06,Mobile Payment,6004
229,1078,Wine Fridge,Electronics,2002,Bob,3004,VenderE,4018,Harper,2023-08-17,1347.02,1,0.11,Cryptocurrency,6005
230,1078,Wine Fridge,Electronics,2004,David,3003,VenderD,4042,Stella,2023-08-18,602.18,3,0.1,Gift Card,6006
231,1003,Headphones,Accessories,2004,David,3008,VenderI,4049,Lincoln,2023-08-19,213.25,2,0.1,Online Payment,6003
232,1022,Smart Light,Accessories,2003,Charlie,3001,VenderB,4012,Lucas,2023-08-20,103.77,1,0.16,Bank Transfer,6002
233,1069,Electric Bike,Electronics,2007,Grace,3006,VenderG,4045,Ryan,2023-08-21,1818.39,3,0.12,Cash,6001
234,1075,Air Fryer,Electronics,2005,Eve,3006,VenderG,4011,Mason,2023-08-22,1890.01,1,0.18,Mobile Payment,6004
235,1032,Gaming Chair,Electronics,2001,Alice,3006,VenderG,4014,James,2023-08-23,278.81,3,0.12,Gift Card,6006
236,1027,Smart Doorbell,Electronics,2004,David,3000,VenderA,4022,Alexander,2023-08-24,1025.4,2,0.0,Cryptocurrency,6005
237,1007,Printer,Accessories,2004,David,3007,VenderH,4039,Ethan,2023-08-25,388.03,2,0.17,Cash,6001
238,1000,Laptop,Accessories,2001,Alice,3001,VenderB,4001,Jane,2023-08-26,1902.62,2,0.17,Online Payment,6003
239,1036,Desk Lamp,Electronics,2007,Grace,3004,VenderE,4039,Ethan,2023-08-27,568.98,1,0.01,Credit Card,6000
240,1062,Fitness Band,Electronics,2002,Bob,3001,VenderB,4022,Alexander,2023-08-28,1053.13,4,0.03,Cryptocurrency,6005
241,1021,Drone,Electronics,2002,Bob,3004,VenderE,4004,Chris,2023-08-29,414.68,1,0.11,Credit Card,6000
242,1069,Electric Bike,Electronics,2004,David,3006,VenderG,4033,Owen,2023-08-30,732.25,2,0.01,Online Payment,6003
243,1020,Projector,Accessories,2002,Bob,3005,VenderF,4009,Ava,2023-08-31,606.93,3,0.08,Bank Transfer,6002
244,1034,Power Bank,Electronics,2006,Frank,3004,VenderE,4026,Grace,2023-09-01,1003.31,4,0.2,Cryptocurrency,6005
245,1078,Wine Fridge,Electronics,2001,Alice,3003,VenderD,4041,Daniel,2023-09-02,897.59,1,0.03,Mobile Payment,6004
246,1004,Monitor,Electronics,2007,Grace,3007,VenderH,4003,Emma,2023-09-03,728.52,1,0.04,Cash,6001
247,1059,Smartwatch Charger,Accessories,2004,David,3007,VenderH,4003,Emma,2023-09-04,301.17,3,0.14,Cash,6001
248,1045,3D Printer,Accessories,2001,Alice,3000,VenderA,4007,Olivia,2023-09-05,1020.53,3,0.01,Gift Card,6006
249,1049,Coffee Maker,Accessories,2002,Bob,3009,VenderJ,4005,Sophia,2023-09-06,1715.4,2,0.16,Cash,6001
250,1047,Tablet Stand,Electronics,2001,Alice,3001,VenderB,4024,Emily,2023-09-07,1487.42,1,0.04,Mobile Payment,6004
251,1005,Mouse,Electronics,2002,Bob,3002,VenderC,4026,Grace,2023-09-08,1469.09,3,0.11,Mobile Payment,6004
252,1055,Server,Electronics,2007,Grace,3000,VenderA,4046,Mila,2023-09-09,795.57,3,0.05,Online Payment,6003
253,1058,Security Camera,Accessories,2002,Bob,3002,VenderC,4049,Lincoln,2023-09-10,1446.0,4,0.13,Mobile Payment,6004
254,1028,Smart Lock,Accessories,2001,Alice,3009,VenderJ,4039,Ethan,2023-09-11,984.51,2,0.12,Cash,6001
255,1070,Robot Vacuum,Electronics,2007,Grace,3007,VenderH,4019,Henry,2023-09-12,385.52,2,0.19,Cryptocurrency,6005
256,1076,Smart Microwave,Electronics,2002,Bob,3003,VenderD,4026,Grace,2023-09-13,896.19,1,0.09,Gift Card,6006
257,1017,Flash Drive,Accessories,2006,Frank,3006,VenderG,4006,Liam,2023-09-14,352.2,3,0.17,Cash,6001
258,1001,Smartphone,Electronics,2003,Charlie,3006,VenderG,4022,Alexander,2023-09-15,317.52,2,0.12,Mobile Payment,6004
259,1007,Printer,Electronics,2001,Alice,3004,VenderE,4019,Henry,2023-09-16,143.81,1,0.18,Mobile Payment,6004
260,1074,Smart Refrigerator,Electronics,2003,Charlie,3000,VenderA,4048,Sofia,2023-09-17,637.42,2,0.06,Gift Card,6006
261,1053,Laptop Bag,Accessories,2001,Alice,3009,VenderJ,4050,Hazel,2023-09-18,728.66,1,0.11,Online Payment,6003
262,1037,Laptop Stand,Electronics,2002,Bob,3003,VenderD,4033,Owen,2023-09-19,1428.94,3,0.08,Credit Card,6000
263,1047,Tablet Stand,Electronics,2002,Bob,3006,VenderG,4028,Sebastian,2023-09-20,1122.21,2,0.01,Mobile Payment,6004
264,1026,Game Console,Electronics,2007,Grace,3004,VenderE,4043,Mateo,2023-09-21,1731.05,1,0.11,Credit Card,6000
265,1019,Cooling Fan,Electronics,2004,David,3001,VenderB,4050,Hazel,2023-09-22,435.29,1,0.16,Bank Transfer,6002
266,1011,Webcam,Accessories,2006,Frank,3007,VenderH,4004,Chris,2023-09-23,605.32,3,0.11,Gift Card,6006
267,1042,Memory Card,Accessories,2004,David,3001,VenderB,4026,Grace,2023-09-24,1888.04,2,0.06,Credit Card,6000
268,1060,Soundbar,Accessories,2003,Charlie,3007,VenderH,4011,Mason,2023-09-25,943.69,1,0.05,Mobile Payment,6004
269,1030,E-reader,Electronics,2002,Bob,3001,VenderB,4016,Amelia,2023-09-26,1599.2,1,0.05,Cash,6001
270,1060,Soundbar,Accessories,2004,David,3004,VenderE,4036,Chloe,2023-09-27,1035.12,1,0.2,Cash,6001
271,1073,Water Filter,Electronics,2002,Bob,3003,VenderD,4033,Owen,2023-09-28,995.06,1,0.08,Mobile Payment,6004
272,1066,Wireless Charger,Accessories,2001,Alice,3000,VenderA,4029,Hannah,2023-09-29,381.42,2,0.06,Online Payment,6003
273,1034,Power Bank,Electronics,2004,David,3007,VenderH,4035,Jack,2023-09-30,1717.28,4,0.08,Cryptocurrency,6005
274,1014,External Hard Drive,Accessories,2003,Charlie,3009,VenderJ,4005,Sophia,2023-10-01,248.88,2,0.02,Mobile Payment,6004
275,1015,Microphone,Accessories,2007,Grace,3002,VenderC,4031,Samuel,2023-10-02,689.5,1,0.04,Mobile Payment,6004
276,1012,Speaker,Accessories,2004,David,3003,VenderD,4031,Samuel,2023-10-03,1379.59,2,0.1,Cryptocurrency,6005
277,1034,Power Bank,Electronics,2002,Bob,3003,VenderD,4008,Noah,2023-10-04,1063.79,2,0.16,Online Payment,6003
278,1074,Smart Refrigerator,Electronics,2005,Eve,3004,VenderE,4021,Ella,2023-10-05,1774.62,3,0.18,Online Payment,6003
279,1058,Security Camera,Electronics,2005,Eve,3002,VenderC,4009,Ava,2023-10-06,174.67,3,0.17,Bank Transfer,6002
280,1020,Projector,Accessories,2007,Grace,3008,VenderI,4028,Sebastian,2023-10-07,1333.87,1,0.19,Bank Transfer,6002
281,1053,Laptop Bag,Electronics,2007,Grace,3003,VenderD,4010,Isabella,2023-10-08,1007.18,4,0.03,Bank Transfer,6002
282,1074,Smart Refrigerator,Electronics,2006,Frank,3009,VenderJ,4027,Zoe,2023-10-09,393.19,3,0.01,Online Payment,6003
283,1029,TV,Electronics,2007,Grace,3003,VenderD,4001,Jane,2023-10-10,1512.18,2,0.02,Credit Card,6000
284,1047,Tablet Stand,Electronics,2002,Bob,3005,VenderF,4020,Benjamin,2023-10-11,881.48,1,0.12,Mobile Payment,6004
285,1034,Power Bank,Electronics,2001,Alice,3007,VenderH,4030,Aiden,2023-10-12,1110.01,4,0.11,Gift Card,6006
286,1037,Laptop Stand,Electronics,2004,David,3006,VenderG,4040,Nora,2023-10-13,1937.81,3,0.13,Bank Transfer,6002
287,1030,E-reader,Accessories,2007,Grace,3003,VenderD,4016,Amelia,2023-10-14,1023.84,1,0.07,Gift Card,6006
288,1077,Smart Dishwasher,Accessories,2005,Eve,3003,VenderD,4026,Grace,2023-10-15,1664.41,4,0.08,Credit Card,6000
289,1023,Smart Thermostat,Electronics,2001,Alice,3004,VenderE,4029,Hannah,2023-10-16,1562.2,1,0.11,Mobile Payment,6004
290,1048,Electric Kettle,Accessories,2002,Bob,3009,VenderJ,4040,Nora,2023-10-17,1359.23,4,0.02,Cryptocurrency,6005
291,1031,Smart Plug,Accessories,2001,Alice,3004,VenderE,4007,Olivia,2023-10-18,1803.94,3,0.16,Cryptocurrency,6005
292,1054,Desktop,Electronics,2002,Bob,3000,VenderA,4036,Chloe,2023-10-19,578.04,2,0.18,Cryptocurrency,6005
293,1078,Wine Fridge,Electronics,2006,Frank,3007,VenderH,4004,Chris,2023-10-20,1659.47,2,0.08,Gift Card,6006
294,1057,NAS Drive,Accessories,2004,David,3009,VenderJ,4025,Jackson,2023-10-21,817.8,3,0.15,Credit Card,6000
295,1002,Tablet,Electronics,2001,Alice,3004,VenderE,4005,Sophia,2023-10-22,1643.73,3,0.11,Cryptocurrency,6005
296,1079,Bluetooth Tracker,Accessories,2004,David,3002,VenderC,4015,Charlotte,2023-10-23,1038.2,3,0.05,Cash,6001
297,1068,Hoverboard,Accessories,2001,Alice,3002,VenderC,4000,John,2023-10-24,1729.65,4,0.01,Cash,6001
298,1009,Smartwatch,Accessories,2002,Bob,3003,VenderD,4008,Noah,2023-10-25,1800.2,4,0.05,Cryptocurrency,6005
299,1024,VR Headset,Electronics,2002,Bob,3006,VenderG,4020,Benjamin,2023-10-26,1235.52,4,0.12,Gift Card,6006
300,1067,Electric Scooter,Accessories,2001,Alice,3004,VenderE,4006,Liam,2023-10-27,1064.49,4,0.01,Mobile Payment,6004
301,1060,Soundbar,Electronics,2006,Frank,3000,VenderA,4042,Stella,2023-10-28,1588.23,4,0.17,Credit Card,6000
302,1028,Smart Lock,Electronics,2002,Bob,3004,VenderE,4014,James,2023-10-29,607.27,4,0.19,Credit Card,6000
303,1018,Graphics Card,Electronics,2003,Charlie,3004,VenderE,4023,Lily,2023-10-30,129.16,4,0.02,Cryptocurrency,6005
304,1042,Memory Card,Electronics,2003,Charlie,3005,VenderF,4004,Chris,2023-10-31,873.48,3,0.05,Online Payment,6003
305,1065,Monitor Arm,Electronics,2004,David,3006,VenderG,4050,Hazel,2023-11-01,1064.77,4,0.14,Gift Card,6006
306,1073,Water Filter,Accessories,2007,Grace,3004,VenderE,4037,Levi,2023-11-02,664.8,1,0.16,Bank Transfer,6002
307,1060,Soundbar,Electronics,2003,Charlie,3001,VenderB,4028,Sebastian,2023-11-03,828.39,4,0.07,Gift Card,6006
308,1042,Memory Card,Electronics,2003,Charlie,3001,VenderB,4045,Ryan,2023-11-04,352.81,2,0.1,Mobile Payment,6004
309,1024,VR Headset,Electronics,2006,Frank,3003,VenderD,4045,Ryan,2023-11-05,626.85,2,0.18,Credit Card,6000
310,1019,Cooling Fan,Electronics,2006,Frank,3000,VenderA,4010,Isabella,2023-11-06,556.18,3,0.08,Bank Transfer,6002
311,1047,Tablet Stand,Electronics,2007,Grace,3006,VenderG,4003,Emma,2023-11-07,671.88,2,0.02,Cryptocurrency,6005
312,1023,Smart Thermostat,Accessories,2005,Eve,3000,VenderA,4009,Ava,2023-11-08,668.2,2,0.2,Mobile Payment,6004
313,1010,Charger,Electronics,2007,Grace,3002,VenderC,4033,Owen,2023-11-09,1162.04,2,0.04,Credit Card,6000
314,1054,Desktop,Electronics,2005,Eve,3009,VenderJ,4003,Emma,2023-11-10,576.13,3,0.01,Cryptocurrency,6005
315,1027,Smart Doorbell,Accessories,2006,Frank,3006,VenderG,4009,Ava,2023-11-11,1887.83,3,0.08,Cash,6001
316,1068,Hoverboard,Electronics,2005,Eve,3005,VenderF,4032,Avery,2023-11-12,1071.42,4,0.02,Credit Card,6000
317,1062,Fitness Band,Accessories,2006,Frank,3006,VenderG,4045,Ryan,2023-11-13,345.04,2,0.2,Cash,6001
318,1058,Security Camera,Accessories,2005,Eve,3004,VenderE,4017,Elijah,2023-11-14,631.25,4,0.08,Cryptocurrency,6005
319,1004,Monitor,Accessories,2002,Bob,3007,VenderH,4011,Mason,2023-11-15,1486.54,3,0.17,Cash,6001
320,1050,Smart Oven,Accessories,2006,Frank,3005,VenderF,4050,Hazel,2023-11-16,125.95,4,0.04,Online Payment,6003
321,1020,Projector,Electronics,2007,Grace,3003,VenderD,4022,Alexander,2023-11-17,1881.85,4,0.03,Cryptocurrency,6005
322,1011,Webcam,Electronics,2004,David,3000,VenderA,4043,Mateo,2023-11-18,945.84,2,0.13,Cryptocurrency,6005
323,1049,Coffee Maker,Accessories,2004,David,3001,VenderB,4024,Emily,2023-11-19,1090.05,3,0.18,Online Payment,6003
324,1003,Headphones,Accessories,2006,Frank,3005,VenderF,4036,Chloe,2023-11-20,1977.98,2,0.02,Bank Transfer,6002
325,1041,Docking Station,Electronics,2003,Charlie,3003,VenderD,4003,Emma,2023-11-21,1056.47,4,0.12,Mobile Payment,6004
326,1037,Laptop Stand,Accessories,2004,David,3002,VenderC,4012,Lucas,2023-11-22,1900.71,3,0.02,Bank Transfer,6002
327,1024,VR Headset,Accessories,2007,Grace,3006,VenderG,4017,Elijah,2023-11-23,1838.94,4,0.16,Gift Card,6006
328,1013,Router,Accessories,2003,Charlie,3006,VenderG,4028,Sebastian,2023-11-24,1888.5,4,0.18,Online Payment,6003
329,1074,Smart Refrigerator,Electronics,2004,David,3001,VenderB,4043,Mateo,2023-11-25,1643.51,2,0.13,Bank Transfer,6002
330,1031,Smart Plug,Accessories,2001,Alice,3007,VenderH,4029,Hannah,2023-11-26,663.16,3,0.14,Mobile Payment,6004
331,1010,Charger,Electronics,2001,Alice,3000,VenderA,4047,Luke,2023-11-27,758.13,3,0.01,Mobile Payment,6004
332,1060,Soundbar,Electronics,2006,Frank,3009,VenderJ,4037,Levi,2023-11-28,793.47,2,0.01,Credit Card,6000
333,1017,Flash Drive,Electronics,2007,Grace,3006,VenderG,4027,Zoe,2023-11-29,1960.44,1,0.04,Bank Transfer,6002
334,1026,Game Console,Accessories,2007,Grace,3009,VenderJ,4006,Liam,2023-11-30,785.44,2,0.05,Online Payment,6003
335,1054,Desktop,Accessories,2004,David,3000,VenderA,4023,Lily,2023-12-01,306.51,2,0.15,Credit Card,6000
336,1053,Laptop Bag,Electronics,2002,Bob,3002,VenderC,4040,Nora,2023-12-02,1578.82,1,0.09,Bank Transfer,6002
337,1081,Smart Mirror,Electronics,2003,Charlie,3002,VenderC,4009,Ava,2023-12-03,795.52,3,0.02,Cryptocurrency,6005
338,1074,Smart Refrigerator,Electronics,2004,David,3009,VenderJ,4036,Chloe,2023-12-04,1279.78,1,0.17,Mobile Payment,6004
339,1020,Projector,Accessories,2006,Frank,3001,VenderB,4026,Grace,2023-12-05,1856.28,4,0.2,Online Payment,6003
340,1043,Action Camera,Accessories,2003,Charlie,3009,VenderJ,4020,Benjamin,2023-12-06,1193.46,4,0.09,Cryptocurrency,6005
341,1004,Monitor,Electronics,2005,Eve,3004,VenderE,4035,Jack,2023-12-07,1311.63,2,0.1,Bank Transfer,6002
342,1040,Charging Cable,Electronics,2006,Frank,3003,VenderD,4042,Stella,2023-12-08,1321.44,4,0.02,Mobile Payment,6004
343,1058,Security Camera,Accessories,2004,David,3005,VenderF,4050,Hazel,2023-12-09,1263.56,1,0.08,Mobile Payment,6004
344,1053,Laptop Bag,Electronics,2002,Bob,3001,VenderB,4028,Sebastian,2023-12-10,403.56,4,0.07,Cryptocurrency,6005
345,1073,Water Filter,Accessories,2005,Eve,3003,VenderD,4006,Liam,2023-12-11,967.19,3,0.19,Bank Transfer,6002
346,1021,Drone,Accessories,2006,Frank,3006,VenderG,4012,Lucas,2023-12-12,114.56,2,0.13,Bank Transfer,6002
347,1064,Power Strip,Electronics,2004,David,3000,VenderA,4044,Layla,2023-12-13,1289.9,2,0.16,Online Payment,6003
348,1063,Portable Speaker,Electronics,2001,Alice,3002,VenderC,4022,Alexander,2023-12-14,1193.18,3,0.03,Credit Card,6000
349,1070,Robot Vacuum,Accessories,2007,Grace,3000,VenderA,4049,Lincoln,2023-12-15,704.46,3,0.08,Mobile Payment,6004
350,1003,Headphones,Accessories,2004,David,3001,VenderB,4024,Emily,2023-12-16,1095.4,2,0.04,Credit Card,6000
351,1064,Power Strip,Accessories,2001,Alice,3008,VenderI,4040,Nora,2023-12-17,1036.81,3,0.17,Credit Card,6000
352,1014,External Hard Drive,Accessories,2001,Alice,3009,VenderJ,4044,Layla,2023-12-18,576.74,4,0.03,Mobile Payment,6004
353,1075,Air Fryer,Accessories,2006,Frank,3004,VenderE,4012,Lucas,2023-12-19,657.25,4,0.09,Bank Transfer,6002
354,1021,Drone,Electronics,2004,David,3003,VenderD,4036,Chloe,2023-12-20,1548.83,4,0.01,Mobile Payment,6004
355,1046,Scanner,Accessories,2007,Grace,3003,VenderD,4029,Hannah,2023-12-21,1535.89,4,0.13,Cryptocurrency,6005
356,1080,Dash Cam,Accessories,2004,David,3007,VenderH,4025,Jackson,2023-12-22,992.59,1,0.1,Credit Card,6000
357,1045,3D Printer,Accessories,2001,Alice,3002,VenderC,4011,Mason,2023-12-23,1463.27,1,0.1,Online Payment,6003
358,1013,Router,Electronics,2003,Charlie,3003,VenderD,4000,John,2023-12-24,956.52,1,0.02,Mobile Payment,6004
359,1049,Coffee Maker,Electronics,2005,Eve,3001,VenderB,4017,Elijah,2023-12-25,1717.61,1,0.1,Gift Card,6006
360,1019,Cooling Fan,Accessories,2002,Bob,3005,VenderF,4020,Benjamin,2023-12-26,732.33,4,0.11,Online Payment,6003
361,1049,Coffee Maker,Accessories,2004,David,3008,VenderI,4023,Lily,2023-12-27,1861.86,4,0.19,Bank Transfer,6002
362,1032,Gaming Chair,Electronics,2005,Eve,3003,VenderD,4016,Amelia,2023-12-28,1130.34,3,0.01,Bank Transfer,6002
363,1058,Security Camera,Electronics,2005,Eve,3005,VenderF,4041,Daniel,2023-12-29,1117.81,1,0.18,Cryptocurrency,6005
364,1042,Memory Card,Electronics,2003,Charlie,3003,VenderD,4008,Noah,2023-12-30,1374.54,1,0.1,Online Payment,6003
365,1078,Wine Fridge,Electronics,2005,Eve,3001,VenderB,4039,Ethan,2023-12-31,747.63,2,0.04,Gift Card,6006
366,1011,Webcam,Accessories,2004,David,3005,VenderF,4027,Zoe,2024-01-01,1476.23,3,0.13,Online Payment,6003
367,1039,Bluetooth Speaker,Electronics,2006,Frank,3006,VenderG,4014,James,2024-01-02,708.81,4,0.1,Mobile Payment,6004
368,1019,Cooling Fan,Accessories,2006,Frank,3003,VenderD,4012,Lucas,2024-01-03,855.32,3,0.05,Bank Transfer,6002
369,1037,Laptop Stand,Accessories,2005,Eve,3006,VenderG,4027,Zoe,2024-01-04,1381.94,3,0.13,Online Payment,6003
370,1002,Tablet,Electronics,2004,David,3007,VenderH,4016,Amelia,2024-01-05,819.05,2,0.09,Cash,6001
371,1027,Smart Doorbell,Electronics,2004,David,3002,VenderC,4008,Noah,2024-01-06,479.95,2,0.14,Mobile Payment,6004
372,1055,Server,Electronics,2001,Alice,3001,VenderB,4020,Benjamin,2024-01-07,1756.61,3,0.14,Mobile Payment,6004
373,1012,Speaker,Electronics,2003,Charlie,3004,VenderE,4029,Hannah,2024-01-08,1852.1,1,0.09,Cash,6001
374,1076,Smart Microwave,Accessories,2007,Grace,3001,VenderB,4010,Isabella,2024-01-09,1290.79,4,0.08,Gift Card,6006
375,1065,Monitor Arm,Accessories,2002,Bob,3009,VenderJ,4029,Hannah,2024-01-10,1641.19,2,0.01,Bank Transfer,6002
376,1036,Desk Lamp,Accessories,2007,Grace,3004,VenderE,4035,Jack,2024-01-11,1974.64,2,0.1,Online Payment,6003
377,1048,Electric Kettle,Electronics,2001,Alice,3009,VenderJ,4024,Emily,2024-01-12,1268.07,4,0.05,Online Payment,6003
378,1065,Monitor Arm,Accessories,2002,Bob,3005,VenderF,4006,Liam,2024-01-13,1826.71,2,0.01,Bank Transfer,6002
379,1035,Monitor Stand,Electronics,2007,Grace,3007,VenderH,4019,Henry,2024-01-14,782.58,3,0.07,Gift Card,6006
380,1053,Laptop Bag,Accessories,2004,David,3005,VenderF,4034,Scarlett,2024-01-15,1430.9,4,0.02,Cash,6001
381,1025,Fitness Tracker,Electronics,2006,Frank,3003,VenderD,4009,Ava,2024-01-16,206.03,1,0.12,Cash,6001
382,1074,Smart Refrigerator,Accessories,2001,Alice,3002,VenderC,4034,Scarlett,2024-01-17,1599.05,2,0.1,Gift Card,6006
383,1071,Humidifier,Accessories,2007,Grace,3001,VenderB,4000,John,2024-01-18,1676.63,2,0.16,Cash,6001
384,1039,Bluetooth Speaker,Electronics,2005,Eve,3000,VenderA,4013,Mia,2024-01-19,862.23,3,0.05,Mobile Payment,6004
385,1042,Memory Card,Accessories,2005,Eve,3001,VenderB,4044,Layla,2024-01-20,1314.01,1,0.07,Gift Card,6006
386,1021,Drone,Accessories,2002,Bob,3001,VenderB,4004,Chris,2024-01-21,1730.89,2,0.14,Online Payment,6003
387,1019,Cooling Fan,Electronics,2004,David,3004,VenderE,4039,Ethan,2024-01-22,1778.86,4,0.2,Credit Card,6000
388,1007,Printer,Electronics,2006,Frank,3008,VenderI,4043,Mateo,2024-01-23,302.41,4,0.18,Mobile Payment,6004
389,1028,Smart Lock,Electronics,2002,Bob,3000,VenderA,4037,Levi,2024-01-24,1672.23,3,0.1,Mobile Payment,6004
390,1039,Bluetooth Speaker,Electronics,2007,Grace,3003,VenderD,4033,Owen,2024-01-25,621.06,3,0.14,Online Payment,6003
391,1029,TV,Electronics,2007,Grace,3009,VenderJ,4023,Lily,2024-01-26,1481.88,2,0.11,Bank Transfer,6002
392,1080,Dash Cam,Accessories,2006,Frank,3006,VenderG,4003,Emma,2024-01-27,717.81,3,0.09,Gift Card,6006
393,1054,Desktop,Electronics,2007,Grace,3009,VenderJ,4026,Grace,2024-01-28,207.03,4,0.12,Gift Card,6006
394,1015,Microphone,Accessories,2003,Charlie,3002,VenderC,4004,Chris,2024-01-29,498.75,3,0.08,Cryptocurrency,6005
395,1045,3D Printer,Accessories,2006,Frank,3007,VenderH,4042,Stella,2024-01-30,876.48,4,0.06,Online Payment,6003
396,1061,Smart Glasses,Electronics,2005,Eve,3002,VenderC,4012,Lucas,2024-01-31,1508.33,2,0.14,Bank Transfer,6002
397,1006,Keyboard,Accessories,2007,Grace,3007,VenderH,4039,Ethan,2024-02-01,291.34,4,0.17,Online Payment,6003
398,1079,Bluetooth Tracker,Accessories,2007,Grace,3001,VenderB,4020,Benjamin,2024-02-02,1644.57,3,0.06,Mobile Payment,6004
399,1044,Alarm System,Electronics,2001,Alice,3004,VenderE,4036,Chloe,2024-02-03,1994.21,4,0.14,Gift Card,6006
400,1058,Security Camera,Accessories,2001,Alice,3003,VenderD,4031,Samuel,2024-02-04,1597.69,4,0.09,Cryptocurrency,6005
401,1055,Server,Electronics,2001,Alice,3008,VenderI,4037,Levi,2024-02-05,1000.1,1,0.06,Gift Card,6006
402,1047,Tablet Stand,Electronics,2006,Frank,3002,VenderC,4030,Aiden,2024-02-06,1179.5,1,0.12,Cash,6001
403,1026,Game Console,Electronics,2005,Eve,3004,VenderE,4031,Samuel,2024-02-07,111.7,2,0.19,Mobile Payment,6004
404,1052,Wi-Fi Range Extender,Accessories,2006,Frank,3009,VenderJ,4014,James,2024-02-08,497.62,4,0.07,Mobile Payment,6004
405,1072,Dehumidifier,Accessories,2004,David,3008,VenderI,4047,Luke,2024-02-09,1808.08,4,0.15,Credit Card,6000
